Job_ID,Job_Title,Skills_Required,Tech_Stack,Company_Name,Location,Experience_Level,Salary_Range,Job_Type,Industry,Date_Posted,job_status,Apply Here
377,QA Engineer,"Selenium, JUnit, Postman, Manual Testing, Automation Testing","Selenium, JUnit, Postman, Manual Testing, Automation Testing",Jones PLC,Hyderabad,5+ years,6 LPA- 10 LPA,Contract,IT,13-04-2024,open,
378,Cloud Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform","AWS, Azure, GCP, Docker, Kubernetes, Terraform",Williams and Sons,Chennai,1-3 years,15 LPA- 25 LPA,Internship,IT,13-04-2024,open,
379,Full Stack Developer,"JavaScript, Node.js, React.js, MongoDB, Express.js, Docker","JavaScript, Node.js, React.js, MongoDB, Express.js, Docker",Gray PLC,Remote,1-3 years,6 LPA- 10 LPA,Freelance,IT,14-04-2024,open,
380,QA Engineer,"Selenium, JUnit, Postman, Manual Testing, Automation Testing","Selenium, JUnit, Postman, Manual Testing, Automation Testing",Price Group,Delhi,1-3 years,15 LPA- 25 LPA,Contract,IT,14-04-2024,open,
381,Full Stack Developer,"JavaScript, Node.js, React.js, MongoDB, Express.js, Docker","JavaScript, Node.js, React.js, MongoDB, Express.js, Docker","Castro, Wilson and Hatfield",Mumbai,Fresher,15 LPA- 25 LPA,Internship,IT,14-04-2024,closed,
382,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL","King, Stevens and Grant",Pune,Fresher,15 LPA- 25 LPA,Contract,IT,15-04-2024,closed,
383,QA Engineer,"Selenium, JUnit, Postman, Manual Testing, Automation Testing","Selenium, JUnit, Postman, Manual Testing, Automation Testing",Smith-Baker,Delhi,3-5 years,15 LPA- 25 LPA,Internship,IT,15-04-2024,open,
384,Full Stack Developer,"JavaScript, Node.js, React.js, MongoDB, Express.js, Docker","JavaScript, Node.js, React.js, MongoDB, Express.js, Docker","Wolfe, Forbes and Williams",Chennai,1-3 years,6 LPA- 10 LPA,Full-time,IT,15-04-2024,closed,
385,Mobile App Developer,"Kotlin, Swift, Flutter, Android Studio, iOS Development","Kotlin, Swift, Flutter, Android Studio, iOS Development",Harper-Randall,Bangalore,3-5 years,3 LPA- 6 LPA,Internship,IT,15-04-2024,open,
386,Cybersecurity Analyst,"Linux, Firewalls, SIEM, Wireshark, Penetration Testing","Linux, Firewalls, SIEM, Wireshark, Penetration Testing",Conley PLC,Gurgaon,3-5 years,3 LPA- 6 LPA,Internship,IT,15-04-2024,open,
387,QA Engineer,"Selenium, JUnit, Postman, Manual Testing, Automation Testing","Selenium, JUnit, Postman, Manual Testing, Automation Testing","Peterson, Todd and Martin",Hyderabad,1-3 years,6 LPA- 10 LPA,Internship,IT,16-04-2024,open,
388,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL",Tran-Davenport,Remote,Fresher,15 LPA- 25 LPA,Contract,IT,16-04-2024,open,
389,Data Scientist,"Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning","Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning",Edwards Inc,Mumbai,1-3 years,3 LPA- 6 LPA,Internship,IT,17-04-2024,closed,
390,Cybersecurity Analyst,"Linux, Firewalls, SIEM, Wireshark, Penetration Testing","Linux, Firewalls, SIEM, Wireshark, Penetration Testing",Webb-Sherman,Bangalore,5+ years,3 LPA- 6 LPA,Internship,IT,17-04-2024,open,
391,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL",Alexander LLC,Pune,5+ years,15 LPA- 25 LPA,Internship,IT,18-04-2024,open,
392,Cloud Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform","AWS, Azure, GCP, Docker, Kubernetes, Terraform",Smith-Curtis,Remote,3-5 years,3 LPA- 6 LPA,Internship,IT,18-04-2024,open,
393,Cybersecurity Analyst,"Linux, Firewalls, SIEM, Wireshark, Penetration Testing","Linux, Firewalls, SIEM, Wireshark, Penetration Testing",Gutierrez PLC,Gurgaon,3-5 years,3 LPA- 6 LPA,Internship,IT,20-04-2024,open,
394,IT Support Specialist,"Windows, Linux, Troubleshooting, Networking, Hardware","Windows, Linux, Troubleshooting, Networking, Hardware",Hernandez PLC,Mumbai,1-3 years,3 LPA- 6 LPA,Full-time,IT,20-04-2024,open,
395,DevOps Engineer,"Linux, Jenkins, Docker, Kubernetes, AWS, Ansible","Linux, Jenkins, Docker, Kubernetes, AWS, Ansible","Thompson, Hall and Rosales",Kolkata,3-5 years,3 LPA- 6 LPA,Freelance,IT,21-04-2024,open,
396,Full Stack Developer,"JavaScript, Node.js, React.js, MongoDB, Express.js, Docker","JavaScript, Node.js, React.js, MongoDB, Express.js, Docker",Arias LLC,Kolkata,5+ years,3 LPA- 6 LPA,Internship,IT,21-04-2024,closed,
397,Network Administrator,"Networking, Cisco, Linux, Firewalls, VPNs","Networking, Cisco, Linux, Firewalls, VPNs",Hernandez-Ball,Kolkata,1-3 years,3 LPA- 6 LPA,Full-time,IT,22-04-2024,open,
398,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL",Johnson-White,Bangalore,1-3 years,10 LPA- 15 LPA,Freelance,IT,22-04-2024,open,
399,Backend Developer,"Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL","Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL","Tucker, Crawford and Ramsey",Gurgaon,Fresher,6 LPA- 10 LPA,Internship,IT,22-04-2024,open,
400,Network Administrator,"Networking, Cisco, Linux, Firewalls, VPNs","Networking, Cisco, Linux, Firewalls, VPNs",White-Owens,Noida,1-3 years,3 LPA- 6 LPA,Contract,IT,22-04-2024,open,
401,Full Stack Developer,"JavaScript, Node.js, React.js, MongoDB, Express.js, Docker","JavaScript, Node.js, React.js, MongoDB, Express.js, Docker",Smith-Vasquez,Remote,1-3 years,3 LPA- 6 LPA,Freelance,IT,23-04-2024,closed,
402,Mobile App Developer,"Kotlin, Swift, Flutter, Android Studio, iOS Development","Kotlin, Swift, Flutter, Android Studio, iOS Development",Cooper Inc,Bangalore,Fresher,15 LPA- 25 LPA,Contract,IT,23-04-2024,closed,
403,Frontend Developer,"HTML, CSS, JavaScript, React.js, Angular, Vue.js","HTML, CSS, JavaScript, React.js, Angular, Vue.js","Wade, Walker and Smith",Bangalore,1-3 years,10 LPA- 15 LPA,Internship,IT,23-04-2024,closed,
404,Full Stack Developer,"JavaScript, Node.js, React.js, MongoDB, Express.js, Docker","JavaScript, Node.js, React.js, MongoDB, Express.js, Docker",Butler-Tucker,Chennai,3-5 years,15 LPA- 25 LPA,Full-time,IT,24-04-2024,closed,
405,Cloud Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform","AWS, Azure, GCP, Docker, Kubernetes, Terraform",Acevedo LLC,Kolkata,5+ years,6 LPA- 10 LPA,Internship,IT,25-04-2024,open,
406,Cloud Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform","AWS, Azure, GCP, Docker, Kubernetes, Terraform",Miller and Sons,Hyderabad,1-3 years,6 LPA- 10 LPA,Full-time,IT,26-04-2024,closed,
407,Cybersecurity Analyst,"Linux, Firewalls, SIEM, Wireshark, Penetration Testing","Linux, Firewalls, SIEM, Wireshark, Penetration Testing",Clark-Quinn,Mumbai,1-3 years,6 LPA- 10 LPA,Contract,IT,26-04-2024,open,
408,QA Engineer,"Selenium, JUnit, Postman, Manual Testing, Automation Testing","Selenium, JUnit, Postman, Manual Testing, Automation Testing","Todd, Jackson and Goodman",Mumbai,3-5 years,10 LPA- 15 LPA,Internship,IT,27-04-2024,closed,
409,Game Developer,"C++, Unity, Unreal Engine, Game Physics, 3D Modeling","C++, Unity, Unreal Engine, Game Physics, 3D Modeling","Lewis, Kennedy and Clarke",Mumbai,5+ years,10 LPA- 15 LPA,Freelance,IT,28-04-2024,open,
410,Mobile App Developer,"Kotlin, Swift, Flutter, Android Studio, iOS Development","Kotlin, Swift, Flutter, Android Studio, iOS Development","Webb, Wyatt and Young",Hyderabad,3-5 years,3 LPA- 6 LPA,Freelance,IT,28-04-2024,closed,
411,Full Stack Developer,"JavaScript, Node.js, React.js, MongoDB, Express.js, Docker","JavaScript, Node.js, React.js, MongoDB, Express.js, Docker",Bishop LLC,Gurgaon,Fresher,3 LPA- 6 LPA,Freelance,IT,30-04-2024,closed,
412,Game Developer,"C++, Unity, Unreal Engine, Game Physics, 3D Modeling","C++, Unity, Unreal Engine, Game Physics, 3D Modeling",Ward-Lopez,Hyderabad,3-5 years,10 LPA- 15 LPA,Internship,IT,01-05-2024,closed,
413,Cybersecurity Analyst,"Linux, Firewalls, SIEM, Wireshark, Penetration Testing","Linux, Firewalls, SIEM, Wireshark, Penetration Testing","Cantrell, Miranda and Gordon",Hyderabad,3-5 years,15 LPA- 25 LPA,Freelance,IT,01-05-2024,closed,
414,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL",Johnson-Gibson,Kolkata,5+ years,15 LPA- 25 LPA,Internship,IT,01-05-2024,closed,
415,Full Stack Developer,"JavaScript, Node.js, React.js, MongoDB, Express.js, Docker","JavaScript, Node.js, React.js, MongoDB, Express.js, Docker","Hughes, Wood and Williams",Pune,3-5 years,10 LPA- 15 LPA,Contract,IT,02-05-2024,open,
416,Backend Developer,"Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL","Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL",Pope LLC,Hyderabad,5+ years,10 LPA- 15 LPA,Contract,IT,02-05-2024,closed,
417,Cybersecurity Analyst,"Linux, Firewalls, SIEM, Wireshark, Penetration Testing","Linux, Firewalls, SIEM, Wireshark, Penetration Testing",Phillips-Gonzalez,Remote,3-5 years,6 LPA- 10 LPA,Freelance,IT,02-05-2024,closed,
418,Game Developer,"C++, Unity, Unreal Engine, Game Physics, 3D Modeling","C++, Unity, Unreal Engine, Game Physics, 3D Modeling",Freeman-Carey,Mumbai,Fresher,10 LPA- 15 LPA,Freelance,IT,03-05-2024,open,
419,DevOps Engineer,"Linux, Jenkins, Docker, Kubernetes, AWS, Ansible","Linux, Jenkins, Docker, Kubernetes, AWS, Ansible",Bautista LLC,Delhi,1-3 years,3 LPA- 6 LPA,Contract,IT,03-05-2024,open,
420,Software Engineer,"Python, Java, C++, Git, Docker, Kubernetes","Python, Java, C++, Git, Docker, Kubernetes","West, Edwards and Hughes",Pune,Fresher,6 LPA- 10 LPA,Internship,IT,03-05-2024,closed,
421,AI/ML Engineer,"Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy","Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy","Baker, Johnson and Fuentes",Remote,3-5 years,15 LPA- 25 LPA,Contract,IT,04-05-2024,closed,
422,Backend Developer,"Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL","Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL","Morgan, Beasley and Mcgrath",Remote,1-3 years,6 LPA- 10 LPA,Internship,IT,04-05-2024,open,
423,Software Engineer,"Python, Java, C++, Git, Docker, Kubernetes","Python, Java, C++, Git, Docker, Kubernetes",Villanueva PLC,Gurgaon,1-3 years,15 LPA- 25 LPA,Internship,IT,05-05-2024,closed,
424,Full Stack Developer,"JavaScript, Node.js, React.js, MongoDB, Express.js, Docker","JavaScript, Node.js, React.js, MongoDB, Express.js, Docker",Harris Inc,Chennai,5+ years,6 LPA- 10 LPA,Full-time,IT,05-05-2024,open,
425,AI/ML Engineer,"Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy","Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy",Thomas-Sanchez,Delhi,1-3 years,15 LPA- 25 LPA,Internship,IT,06-05-2024,open,
426,IT Support Specialist,"Windows, Linux, Troubleshooting, Networking, Hardware","Windows, Linux, Troubleshooting, Networking, Hardware","Bullock, Snyder and Best",Kolkata,Fresher,6 LPA- 10 LPA,Full-time,IT,06-05-2024,closed,
427,Game Developer,"C++, Unity, Unreal Engine, Game Physics, 3D Modeling","C++, Unity, Unreal Engine, Game Physics, 3D Modeling","Malone, Simpson and Smith",Mumbai,1-3 years,6 LPA- 10 LPA,Contract,IT,06-05-2024,closed,
428,Data Scientist,"Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning","Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning",Brown PLC,Kolkata,3-5 years,15 LPA- 25 LPA,Full-time,IT,07-05-2024,closed,
429,Software Engineer,"Python, Java, C++, Git, Docker, Kubernetes","Python, Java, C++, Git, Docker, Kubernetes","Gutierrez, Chung and Henderson",Noida,5+ years,3 LPA- 6 LPA,Freelance,IT,07-05-2024,open,
430,Software Engineer,"Python, Java, C++, Git, Docker, Kubernetes","Python, Java, C++, Git, Docker, Kubernetes",Bates PLC,Gurgaon,Fresher,3 LPA- 6 LPA,Full-time,IT,07-05-2024,open,
431,Backend Developer,"Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL","Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL",Campbell Group,Kolkata,Fresher,15 LPA- 25 LPA,Contract,IT,07-05-2024,closed,
432,Game Developer,"C++, Unity, Unreal Engine, Game Physics, 3D Modeling","C++, Unity, Unreal Engine, Game Physics, 3D Modeling",Flores Inc,Chennai,1-3 years,15 LPA- 25 LPA,Freelance,IT,08-05-2024,closed,
433,Frontend Developer,"HTML, CSS, JavaScript, React.js, Angular, Vue.js","HTML, CSS, JavaScript, React.js, Angular, Vue.js",Lee-Green,Mumbai,5+ years,3 LPA- 6 LPA,Contract,IT,09-05-2024,closed,
434,Frontend Developer,"HTML, CSS, JavaScript, React.js, Angular, Vue.js","HTML, CSS, JavaScript, React.js, Angular, Vue.js",Arnold-Brown,Chennai,1-3 years,6 LPA- 10 LPA,Contract,IT,09-05-2024,closed,
435,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL",Mcclain-Warner,Kolkata,Fresher,6 LPA- 10 LPA,Freelance,IT,09-05-2024,closed,
436,Network Administrator,"Networking, Cisco, Linux, Firewalls, VPNs","Networking, Cisco, Linux, Firewalls, VPNs","Lewis, Williams and Vargas",Chennai,1-3 years,15 LPA- 25 LPA,Contract,IT,10-05-2024,open,
437,Software Engineer,"Python, Java, C++, Git, Docker, Kubernetes","Python, Java, C++, Git, Docker, Kubernetes",Baker Group,Noida,5+ years,6 LPA- 10 LPA,Freelance,IT,11-05-2024,closed,
438,QA Engineer,"Selenium, JUnit, Postman, Manual Testing, Automation Testing","Selenium, JUnit, Postman, Manual Testing, Automation Testing","Gonzalez, Miller and Thomas",Gurgaon,1-3 years,15 LPA- 25 LPA,Contract,IT,13-05-2024,closed,
439,Frontend Developer,"HTML, CSS, JavaScript, React.js, Angular, Vue.js","HTML, CSS, JavaScript, React.js, Angular, Vue.js",Salas and Sons,Pune,1-3 years,3 LPA- 6 LPA,Contract,IT,14-05-2024,closed,
440,Frontend Developer,"HTML, CSS, JavaScript, React.js, Angular, Vue.js","HTML, CSS, JavaScript, React.js, Angular, Vue.js",Dawson Inc,Hyderabad,Fresher,15 LPA- 25 LPA,Internship,IT,14-05-2024,closed,
441,DevOps Engineer,"Linux, Jenkins, Docker, Kubernetes, AWS, Ansible","Linux, Jenkins, Docker, Kubernetes, AWS, Ansible",Taylor and Sons,Pune,1-3 years,6 LPA- 10 LPA,Freelance,IT,15-05-2024,open,
442,Frontend Developer,"HTML, CSS, JavaScript, React.js, Angular, Vue.js","HTML, CSS, JavaScript, React.js, Angular, Vue.js",Nelson-Wilson,Remote,1-3 years,3 LPA- 6 LPA,Freelance,IT,15-05-2024,open,
443,Software Engineer,"Python, Java, C++, Git, Docker, Kubernetes","Python, Java, C++, Git, Docker, Kubernetes","Dawson, Turner and Foster",Remote,3-5 years,10 LPA- 15 LPA,Internship,IT,15-05-2024,open,
444,Software Engineer,"Python, Java, C++, Git, Docker, Kubernetes","Python, Java, C++, Git, Docker, Kubernetes",Petersen Group,Noida,3-5 years,15 LPA- 25 LPA,Freelance,IT,15-05-2024,closed,
445,Game Developer,"C++, Unity, Unreal Engine, Game Physics, 3D Modeling","C++, Unity, Unreal Engine, Game Physics, 3D Modeling","White, Pennington and Green",Hyderabad,Fresher,10 LPA- 15 LPA,Full-time,IT,17-05-2024,open,
446,AI/ML Engineer,"Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy","Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy",Brennan LLC,Chennai,3-5 years,6 LPA- 10 LPA,Full-time,IT,17-05-2024,open,
447,DevOps Engineer,"Linux, Jenkins, Docker, Kubernetes, AWS, Ansible","Linux, Jenkins, Docker, Kubernetes, AWS, Ansible",Cruz PLC,Bangalore,3-5 years,3 LPA- 6 LPA,Internship,IT,17-05-2024,closed,
448,Mobile App Developer,"Kotlin, Swift, Flutter, Android Studio, iOS Development","Kotlin, Swift, Flutter, Android Studio, iOS Development","Howard, Wall and White",Hyderabad,Fresher,6 LPA- 10 LPA,Internship,IT,17-05-2024,closed,
449,IT Support Specialist,"Windows, Linux, Troubleshooting, Networking, Hardware","Windows, Linux, Troubleshooting, Networking, Hardware",Reid Inc,Noida,Fresher,6 LPA- 10 LPA,Contract,IT,18-05-2024,closed,
450,Frontend Developer,"HTML, CSS, JavaScript, React.js, Angular, Vue.js","HTML, CSS, JavaScript, React.js, Angular, Vue.js",Chavez Ltd,Remote,1-3 years,3 LPA- 6 LPA,Freelance,IT,18-05-2024,closed,
451,Cloud Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform","AWS, Azure, GCP, Docker, Kubernetes, Terraform",Mercer LLC,Delhi,1-3 years,15 LPA- 25 LPA,Internship,IT,19-05-2024,closed,
452,Cybersecurity Analyst,"Linux, Firewalls, SIEM, Wireshark, Penetration Testing","Linux, Firewalls, SIEM, Wireshark, Penetration Testing",Gilbert Inc,Bangalore,Fresher,3 LPA- 6 LPA,Contract,IT,20-05-2024,closed,
453,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL","Ward, Miller and Cervantes",Remote,1-3 years,10 LPA- 15 LPA,Contract,IT,20-05-2024,open,
454,Data Scientist,"Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning","Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning","Valentine, Scott and Johnson",Mumbai,Fresher,15 LPA- 25 LPA,Freelance,IT,20-05-2024,open,
455,Cybersecurity Analyst,"Linux, Firewalls, SIEM, Wireshark, Penetration Testing","Linux, Firewalls, SIEM, Wireshark, Penetration Testing",Cunningham-Rivas,Delhi,Fresher,10 LPA- 15 LPA,Internship,IT,21-05-2024,closed,
456,QA Engineer,"Selenium, JUnit, Postman, Manual Testing, Automation Testing","Selenium, JUnit, Postman, Manual Testing, Automation Testing","Logan, Moody and Reid",Hyderabad,Fresher,3 LPA- 6 LPA,Internship,IT,23-05-2024,open,
457,Full Stack Developer,"JavaScript, Node.js, React.js, MongoDB, Express.js, Docker","JavaScript, Node.js, React.js, MongoDB, Express.js, Docker","Wade, Carter and Johnson",Pune,5+ years,10 LPA- 15 LPA,Internship,IT,23-05-2024,closed,
458,Cloud Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform","AWS, Azure, GCP, Docker, Kubernetes, Terraform",Anthony-Johnson,Chennai,1-3 years,15 LPA- 25 LPA,Internship,IT,23-05-2024,closed,
459,Game Developer,"C++, Unity, Unreal Engine, Game Physics, 3D Modeling","C++, Unity, Unreal Engine, Game Physics, 3D Modeling","Shaffer, Howard and Anderson",Gurgaon,3-5 years,10 LPA- 15 LPA,Internship,IT,24-05-2024,open,
460,Frontend Developer,"HTML, CSS, JavaScript, React.js, Angular, Vue.js","HTML, CSS, JavaScript, React.js, Angular, Vue.js",Lang LLC,Mumbai,5+ years,15 LPA- 25 LPA,Freelance,IT,24-05-2024,open,
461,Network Administrator,"Networking, Cisco, Linux, Firewalls, VPNs","Networking, Cisco, Linux, Firewalls, VPNs","Martinez, Sellers and Hall",Pune,3-5 years,6 LPA- 10 LPA,Contract,IT,24-05-2024,open,
462,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL","Mccarthy, Leon and Caldwell",Hyderabad,Fresher,3 LPA- 6 LPA,Internship,IT,24-05-2024,open,
463,Network Administrator,"Networking, Cisco, Linux, Firewalls, VPNs","Networking, Cisco, Linux, Firewalls, VPNs",Kim-Carney,Mumbai,1-3 years,15 LPA- 25 LPA,Freelance,IT,24-05-2024,open,
464,Network Administrator,"Networking, Cisco, Linux, Firewalls, VPNs","Networking, Cisco, Linux, Firewalls, VPNs",Chung-Porter,Remote,5+ years,3 LPA- 6 LPA,Internship,IT,24-05-2024,open,
465,Cybersecurity Analyst,"Linux, Firewalls, SIEM, Wireshark, Penetration Testing","Linux, Firewalls, SIEM, Wireshark, Penetration Testing",Woods-Walker,Pune,Fresher,3 LPA- 6 LPA,Freelance,IT,25-05-2024,open,
466,Mobile App Developer,"Kotlin, Swift, Flutter, Android Studio, iOS Development","Kotlin, Swift, Flutter, Android Studio, iOS Development",Ramirez-Jenkins,Noida,1-3 years,15 LPA- 25 LPA,Contract,IT,26-05-2024,open,
467,Software Engineer,"Python, Java, C++, Git, Docker, Kubernetes","Python, Java, C++, Git, Docker, Kubernetes",Garrison-Stewart,Mumbai,1-3 years,3 LPA- 6 LPA,Freelance,IT,26-05-2024,open,
468,IT Support Specialist,"Windows, Linux, Troubleshooting, Networking, Hardware","Windows, Linux, Troubleshooting, Networking, Hardware","Hall, Ferrell and Jones",Remote,5+ years,6 LPA- 10 LPA,Full-time,IT,26-05-2024,closed,
469,Frontend Developer,"HTML, CSS, JavaScript, React.js, Angular, Vue.js","HTML, CSS, JavaScript, React.js, Angular, Vue.js",Watts-Hoffman,Pune,3-5 years,3 LPA- 6 LPA,Full-time,IT,26-05-2024,open,
470,Software Engineer,"Python, Java, C++, Git, Docker, Kubernetes","Python, Java, C++, Git, Docker, Kubernetes","Mckenzie, Torres and Stuart",Kolkata,Fresher,15 LPA- 25 LPA,Contract,IT,26-05-2024,open,
471,Data Scientist,"Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning","Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning",Patterson-Hayes,Delhi,1-3 years,6 LPA- 10 LPA,Freelance,IT,28-05-2024,open,
472,Data Scientist,"Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning","Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning",Cooper PLC,Kolkata,3-5 years,6 LPA- 10 LPA,Full-time,IT,28-05-2024,closed,
473,DevOps Engineer,"Linux, Jenkins, Docker, Kubernetes, AWS, Ansible","Linux, Jenkins, Docker, Kubernetes, AWS, Ansible",Rosales-Goodman,Kolkata,3-5 years,3 LPA- 6 LPA,Contract,IT,29-05-2024,open,
474,Full Stack Developer,"JavaScript, Node.js, React.js, MongoDB, Express.js, Docker","JavaScript, Node.js, React.js, MongoDB, Express.js, Docker",Baird-Brown,Delhi,3-5 years,10 LPA- 15 LPA,Internship,IT,30-05-2024,open,
475,Cloud Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform","AWS, Azure, GCP, Docker, Kubernetes, Terraform",Waller LLC,Chennai,3-5 years,3 LPA- 6 LPA,Internship,IT,31-05-2024,closed,
